latitud,longitud,comuna,region,cantidad_toneladas
"-51,7585303","-72,8936236",Natales,Magallanes y de la Antártica Chilena,"23,09"
"-51,7585303","-72,8936236",Natales,Magallanes y de la Antártica Chilena,"42,12"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"0,1"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"0,25"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"0,7"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"1,278"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"1,87"
"-41,45940167","-72,97460525",Puerto Montt,Los Lagos,"11,164"
"-45,56782804","-72,06814334",Coihaique,Aysén del Gral. Carlos Ibañez del Campo,"5,691"
"-53,163075","-70,9033806",Punta Arenas,Magallanes y de la Antártica Chilena,2
"-53,163075","-70,9033806",Punta Arenas,Magallanes y de la Antártica Chilena,"6,8"
"-52,95754202","-70,82555276",Punta Arenas,Magallanes y de la Antártica Chilena,"1,67"
"-52,77201703","-69,28920925",Primavera,Magallanes y de la Antártica Chilena,"4,69"
"-36,58084926","-72,09576937",Chillán,Ñuble,"869,71"
"-37,48373104","-72,38276325",Los Angeles,Biobío,"295,801"
"-37,48373104","-72,38276325",Los Angeles,Biobío,"929,16"
"-38,71703063","-72,56569217",Temuco,Araucanía,"381,93"
"-38,71703063","-72,56569217",Temuco,Araucanía,"659,46"
"-41,44845821","-72,92209408",Puerto Montt,Los Lagos,"0,06"
"-41,44845821","-72,92209408",Puerto Montt,Los Lagos,"0,15"
"-41,44845821","-72,92209408",Puerto Montt,Los Lagos,"511,6122"
"-33,6104377","-70,5738562",Puente Alto,Metropolitana de Santiago,"45,9"
"-33,6104377","-70,5738562",Puente Alto,Metropolitana de Santiago,"99,18"
"-37,44768907","-72,34238483",Los Angeles,Biobío,"1110,121"
"-35,4306498","-71,604229",Talca,Maule,"445,44"
"-38,4315179","-71,902553",Curacautín,Araucanía,"523,8"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"1,1"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"1,52"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"8,47"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"17,72"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"18,66"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"48,057"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"60,98"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"790,44"
"-36,66382881","-72,48360144",Ránquil,Ñuble,"1048,3"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"0,003"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"0,491"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"0,814"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"1,154"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"2,365"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"4,069"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"15,537"
"-33,42664892","-70,79300446",Pudahuel,Metropolitana de Santiago,"55,588"
"-36,60548738","-72,10873857",Chillán,Ñuble,"4,46"
"-33,51047727","-70,60727437",La Florida,Metropolitana de Santiago,"1,053"
"-33,44001254","-70,64817256",Santiago,Metropolitana de Santiago,"0,054"
"-33,45219714","-70,68034433",Estación Central,Metropolitana de Santiago,"0,428"
"-33,46410463","-70,59826181",Ñuñoa,Metropolitana de Santiago,"0,378"
"-33,56974354","-70,5565862",Puente Alto,Metropolitana de Santiago,"0,018"
"-33,66132418","-70,92522627",Talagante,Metropolitana de Santiago,"0,018"
"-33,3487934","-70,72897628",Quilicura,Metropolitana de Santiago,"0,302"
"-41,47226019","-72,9364347",Puerto Montt,Los Lagos,"0,621"
"-33,53533451","-70,57333909",La Florida,Metropolitana de Santiago,"0,018"
"-29,95801517","-71,33766678",Coquimbo,Coquimbo,"0,162"
"-33,36622373","-70,67852809",Huechuraba,Metropolitana de Santiago,"0,459"
"-33,60140075","-70,57556195",Puente Alto,Metropolitana de Santiago,"0,018"
"-35,4273297","-71,6263097",Talca,Maule,"0,612"
"-33,45715007","-70,70594901",Lo Prado,Metropolitana de Santiago,"0,459"
"-33,550359","-70,61810461",La Granja,Metropolitana de Santiago,"0,113"
"-18,468941","-70,308722",Arica,Arica y Parinacota,"0,14"
"-36,6094546","-72,1005678",Chillán,Ñuble,"1,648"
"-33,45309814","-70,68040474",Estación Central,Metropolitana de Santiago,"0,438"
"-32,8359742","-70,6039991",Los Andes,Valparaíso,"0,117"
"-33,48135452","-70,75184865",Maipú,Metropolitana de Santiago,"0,68"
"-36,7899986","-73,0641857",Talcahuano,Biobío,"0,612"
"-37,0128236","-73,1585467",Coronel,Biobío,"0,486"
"-33,5539758","-70,67501011",El Bosque,Metropolitana de Santiago,"0,5"
"-35,42743373","-71,65495512",Talca,Maule,"0,018"
"-33,44718121","-70,65297699",Santiago,Metropolitana de Santiago,"0,338"
"-35,8446962","-71,6087218",Linares,Maule,"0,567"
"-33,61235982","-70,57540567",Puente Alto,Metropolitana de Santiago,"0,171"
"-33,46006558","-70,69457991",Estación Central,Metropolitana de Santiago,"2,74"
"-33,46006558","-70,69457991",Estación Central,Metropolitana de Santiago,"15,36"
"-33,46006558","-70,69457991",Estación Central,Metropolitana de Santiago,"28,491"
"-32,79074483","-71,19177185",Calera,Valparaíso,"0,288"
"-33,48543395","-70,62728174",San Joaquín,Metropolitana de Santiago,"0,144"
"-33,68486869","-71,21369993",Melipilla,Metropolitana de Santiago,"0,918"
"-35,4280128","-71,6552226",Talca,Maule,"0,81"
"-33,04860942","-71,60382299",Valparaíso,Valparaíso,"0,396"
"-33,44191119","-70,65187661",Santiago,Metropolitana de Santiago,"0,023"
"-34,16973943","-70,74471808",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,198"
"-33,53821185","-70,77219567",Maipú,Metropolitana de Santiago,"0,63"
"-33,02592447","-71,54747555",Viña del Mar,Valparaíso,"0,063"
"-33,51109227","-70,75783053",Maipú,Metropolitana de Santiago,"0,756"
"-38,73392128","-72,61049894",Temuco,Araucanía,"0,936"
"-36,82462481","-73,04500568",Concepción,Biobío,"0,801"
"-33,42520936","-70,65458227",Independencia,Metropolitana de Santiago,"0,09"
"-33,3908833","-70,5462013",Las Condes,Metropolitana de Santiago,"0,675"
"-33,4104065","-70,5680227",Las Condes,Metropolitana de Santiago,"0,171"
"-33,452569","-70,6781993",Estación Central,Metropolitana de Santiago,"0,117"
"-33,5197398","-70,6592514",La Cisterna,Metropolitana de Santiago,"0,036"
"-33,4522678","-70,6800735",Estación Central,Metropolitana de Santiago,"0,441"
"-33,4526736","-70,6822765",Estación Central,Metropolitana de Santiago,"0,783"
"-33,3647863","-70,6782571",Huechuraba,Metropolitana de Santiago,"1,014"
"-33,517081","-70,5969301",La Florida,Metropolitana de Santiago,"0,531"
"-33,5816834","-71,6136029",San Antonio,Valparaíso,"0,567"
"-34,1827525","-70,6484967",Machalí,Libertador Gral. Bernardo O'Higgins,"0,018"
"-42,48275753","-73,76197962",Castro,Los Lagos,"0,711"
"-41,4736888","-72,934545",Puerto Montt,Los Lagos,"0,162"
"-36,8312948","-73,0637903",Concepción,Biobío,"1,17"
"-34,1724086","-70,7157046",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,851"
"-34,58654565","-70,98517473",San Fernando,Libertador Gral. Bernardo O'Higgins,"0,801"
"-29,91258067","-71,25827888",La Serena,Coquimbo,"0,33"
"-33,43876456","-70,65384997",Santiago,Metropolitana de Santiago,"0,014"
"-33,43876456","-70,65384997",Santiago,Metropolitana de Santiago,"0,032"
"-33,43876456","-70,65384997",Santiago,Metropolitana de Santiago,"0,068"
"-33,43876456","-70,65384997",Santiago,Metropolitana de Santiago,"0,257"
"-39,816452","-73,24253353",Valdivia,Los Ríos,"0,675"
"-33,5096518","-70,75766145",Maipú,Metropolitana de Santiago,"0,671"
"-20,23272741","-70,14278805",Iquique,Tarapacá,"0,027"
"-22,44973681","-68,92152955",Calama,Antofagasta,"0,414"
"-30,59789679","-71,18391428",Ovalle,Coquimbo,"0,325"
"-30,6019509","-71,1981943",Ovalle,Coquimbo,"0,629"
"-38,75052938","-72,60490547",Temuco,Araucanía,"0,639"
"-23,5660763","-70,3903301",Antofagasta,Antofagasta,"0,486"
"-33,453462","-70,6866444",Estación Central,Metropolitana de Santiago,"1,089"
"-45,41582824","-72,67606262",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"68,4"
"-33,284917","-70,74703",Lampa,Metropolitana de Santiago,"81,45"
"-33,33983552","-70,7200856",Quilicura,Metropolitana de Santiago,"0,2"
"-33,33983552","-70,7200856",Quilicura,Metropolitana de Santiago,"14,37331"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"1,488"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"2,72"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"3,05"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"3,102"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"4,282"
"-33,46682564","-70,62824655",Santiago,Metropolitana de Santiago,"21,977"
"-23,6496004","-70,3960742",Antofagasta,Antofagasta,"0,015"
"-23,6496004","-70,3960742",Antofagasta,Antofagasta,"0,705"
"-22,4619254","-68,9250561",Calama,Antofagasta,"0,1235"
"-22,4619254","-68,9250561",Calama,Antofagasta,"2,0364"
"-37,8028861","-73,4003703",Cañete,Biobío,"0,064"
"-37,8028861","-73,4003703",Cañete,Biobío,"3,626"
"-27,3672875","-70,3344165",Copiapó,Atacama,"0,06"
"-27,3672875","-70,3344165",Copiapó,Atacama,"4,6597"
"-45,5729754","-72,0711914",Coihaique,Aysén del Gral. Carlos Ibañez del Campo,"0,94"
"-34,9838424","-71,2410553",Curicó,Maule,"0,397"
"-33,554937","-70,675929",El Bosque,Metropolitana de Santiago,"0,73"
"-20,214126","-70,149121",Iquique,Tarapacá,"0,1025"
"-20,214126","-70,149121",Iquique,Tarapacá,"0,337"
"-32,8323245","-70,596921",Los Andes,Valparaíso,"0,114"
"-32,8323245","-70,596921",Los Andes,Valparaíso,"2,09"
"-37,4684282","-72,3509135",Los Angeles,Biobío,"0,0195"
"-37,4684282","-72,3509135",Los Angeles,Biobío,"7,227"
"-33,685822","-71,2138945",Melipilla,Metropolitana de Santiago,"0,165"
"-33,685822","-71,2138945",Melipilla,Metropolitana de Santiago,"2,301"
"-33,6083771","-70,5761128",Puente Alto,Metropolitana de Santiago,"0,069"
"-33,6083771","-70,5761128",Puente Alto,Metropolitana de Santiago,"1,364"
"-34,1695752","-70,7454691",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,305"
"-34,1695752","-70,7454691",Rancagua,Libertador Gral. Bernardo O'Higgins,"0,418"
"-33,580613","-71,6112783",San Antonio,Valparaíso,"0,116"
"-33,580613","-71,6112783",San Antonio,Valparaíso,"0,599"
"-33,5931429","-70,7056384",San Bernardo,Metropolitana de Santiago,"0,019"
"-33,5931429","-70,7056384",San Bernardo,Metropolitana de Santiago,"1,668"
"-22,0928061","-70,2008246",Tocopilla,Antofagasta,"0,081"
"-22,0928061","-70,2008246",Tocopilla,Antofagasta,"0,369"
"-41,81416322","-73,32583838",Calbuco,Los Lagos,"6,614"
"-41,81416322","-73,32583838",Calbuco,Los Lagos,"24,62123"
"-33,41694404","-70,68240707",Renca,Metropolitana de Santiago,"9,7"
"-33,41694404","-70,68240707",Renca,Metropolitana de Santiago,"24,625"
"-33,41694404","-70,68240707",Renca,Metropolitana de Santiago,"507,081"
"-33,31904682","-70,72929086",Lampa,Metropolitana de Santiago,"1,8"
"-36,9574224","-73,159399",Coronel,Biobío,"2,59"
"-36,9574224","-73,159399",Coronel,Biobío,"12,531"
"-36,9574224","-73,159399",Coronel,Biobío,"16,625"
"-36,9574224","-73,159399",Coronel,Biobío,"20,49"
"-36,9574224","-73,159399",Coronel,Biobío,"97,7"
"-33,5615414","-70,7205408",San Bernardo,Metropolitana de Santiago,"8,59"
"-33,63042776","-70,70359054",San Bernardo,Metropolitana de Santiago,"7,26"
"-33,52931825","-70,73990517",Maipú,Metropolitana de Santiago,"9,26"
"-33,48234897","-70,6932919",Cerrillos,Metropolitana de Santiago,9
"-36,60945939","-72,10049739",Chillán,Ñuble,"0,194"
"-36,60945939","-72,10049739",Chillán,Ñuble,"1,354"
"-36,60945939","-72,10049739",Chillán,Ñuble,"1,561"
"-36,60945939","-72,10049739",Chillán,Ñuble,"3,55"
"-36,60945939","-72,10049739",Chillán,Ñuble,"4,919"
"-36,60945939","-72,10049739",Chillán,Ñuble,"6,03"
"-36,60945939","-72,10049739",Chillán,Ñuble,"7,05"
"-36,60945939","-72,10049739",Chillán,Ñuble,"7,749"
"-36,60945939","-72,10049739",Chillán,Ñuble,"27,14"
"-36,60945939","-72,10049739",Chillán,Ñuble,"53,165"
"-36,60945939","-72,10049739",Chillán,Ñuble,"330,405"
"-33,4440771","-70,6322005",Providencia,Metropolitana de Santiago,"1617,33"
"-33,4440771","-70,6322005",Providencia,Metropolitana de Santiago,"6042,15"
"-33,53570082","-70,75983616",Maipú,Metropolitana de Santiago,"16,06"
"-33,53570082","-70,75983616",Maipú,Metropolitana de Santiago,"107,78"
"-33,4366866","-70,6200848",Providencia,Metropolitana de Santiago,"0,624"
"-33,4366866","-70,6200848",Providencia,Metropolitana de Santiago,"4,027"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"0,01"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"0,282"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"0,42"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"0,849"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,1
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"1,156"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"1,5"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"3,6"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"5,265"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"6,85"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"7,29"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"36,533"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,40
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"43,132"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"63,125"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"76,46"
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,130
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,158
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,291
"-41,49167364","-73,03221296",Puerto Montt,Los Lagos,"3267,677"
"-37,01360821","-73,15803985",Coronel,Biobío,"0,007"
"-37,01360821","-73,15803985",Coronel,Biobío,"0,007"
"-37,01360821","-73,15803985",Coronel,Biobío,"0,011"
"-37,01360821","-73,15803985",Coronel,Biobío,"0,998"
"-37,01360821","-73,15803985",Coronel,Biobío,"1,164"
"-37,01360821","-73,15803985",Coronel,Biobío,"1,585"
"-37,01360821","-73,15803985",Coronel,Biobío,"2,111"
"-37,01360821","-73,15803985",Coronel,Biobío,"2,6"
"-37,01360821","-73,15803985",Coronel,Biobío,"3,6892"
"-37,01360821","-73,15803985",Coronel,Biobío,"4,679"
"-37,01360821","-73,15803985",Coronel,Biobío,"5,73"
"-37,01360821","-73,15803985",Coronel,Biobío,"6,74"
"-37,01360821","-73,15803985",Coronel,Biobío,"8,17"
"-37,01360821","-73,15803985",Coronel,Biobío,"8,83"
"-37,01360821","-73,15803985",Coronel,Biobío,"14,168"
"-37,01360821","-73,15803985",Coronel,Biobío,"26,4"
"-37,01360821","-73,15803985",Coronel,Biobío,"59,33"
"-37,01360821","-73,15803985",Coronel,Biobío,"68,31"
"-37,01360821","-73,15803985",Coronel,Biobío,"92,288"
"-33,41394541","-70,64237836",Recoleta,Metropolitana de Santiago,"8,39314"
"-33,41394541","-70,64237836",Recoleta,Metropolitana de Santiago,"192,664"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"3,67"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"16,36"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"16,84"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"40,265"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"73,715"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"96,18"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"615,065"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"823,846"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"896,13536"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"1925,75"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"2552,512"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"5292,594"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"5507,25"
"-33,73474579","-70,73084161",Buin,Metropolitana de Santiago,"13350,27"
"-41,62593796","-73,0809021",Puerto Montt,Los Lagos,"142,08"
"-41,52680553","-73,03633582",Puerto Montt,Los Lagos,"0,83"
"-41,52680553","-73,03633582",Puerto Montt,Los Lagos,"13,78"
"-41,52680553","-73,03633582",Puerto Montt,Los Lagos,"88,37"
"-41,52680553","-73,03633582",Puerto Montt,Los Lagos,"413,24"
"-42,38625795","-73,66235539",Dalcahue,Los Lagos,"13,37"
"-42,38625795","-73,66235539",Dalcahue,Los Lagos,"18,93"
"-42,14910436","-73,48311991",Quemchi,Los Lagos,"107,9"
"-42,14980778","-73,48919306",Quemchi,Los Lagos,"8,5"
"-42,14980778","-73,48919306",Quemchi,Los Lagos,"300,05"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"0,1"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"0,1"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"0,75"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"1,6"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"11,459"
"-41,51666339","-73,02691621",Puerto Montt,Los Lagos,"131,41"
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,"20,215"
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,28
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,"115,23"
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,"292,99"
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,"656,84"
"-42,42886418","-73,60788871",Curaco de Vélez,Los Lagos,"675,23"
"-33,37892797","-70,77337479",Pudahuel,Metropolitana de Santiago,"15,2"
"-33,37892797","-70,77337479",Pudahuel,Metropolitana de Santiago,"23,31"
"-33,38793653","-70,69006115",Conchalí,Metropolitana de Santiago,"25,505"
"-33,38793653","-70,69006115",Conchalí,Metropolitana de Santiago,"309,379"
"-34,29198832","-70,80923462",Requínoa,Libertador Gral. Bernardo O'Higgins,"0,98"
"-34,29198832","-70,80923462",Requínoa,Libertador Gral. Bernardo O'Higgins,"1,2"
"-34,29198832","-70,80923462",Requínoa,Libertador Gral. Bernardo O'Higgins,"1,28"
"-34,29198832","-70,80923462",Requínoa,Libertador Gral. Bernardo O'Higgins,"3,86"
"-34,29198832","-70,80923462",Requínoa,Libertador Gral. Bernardo O'Higgins,"24,48"
"-33,4013752","-70,6249304",Recoleta,Metropolitana de Santiago,"7,273"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"0,17"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"0,41"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"0,6"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"0,61"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"1,74"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"3,11"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,14
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"16,76"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"21,01"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"21,91"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"47,761"
"-33,1513545","-70,90409225",Tiltil,Metropolitana de Santiago,"183,57"
"-35,43305957","-71,63391749",Talca,Maule,"0,93"
"-35,43305957","-71,63391749",Talca,Maule,"5,505"
"-35,43305957","-71,63391749",Talca,Maule,"7,153"
"-35,43305957","-71,63391749",Talca,Maule,16
"-35,43305957","-71,63391749",Talca,Maule,"19,161"
"-35,43305957","-71,63391749",Talca,Maule,"85,299"
"-35,43305957","-71,63391749",Talca,Maule,"177,42"
"-34,9816879","-71,24610947",Curicó,Maule,"1,25"
"-34,9816879","-71,24610947",Curicó,Maule,"19,604"
"-34,9816879","-71,24610947",Curicó,Maule,20
"-34,9816879","-71,24610947",Curicó,Maule,"127,1"
"-34,9816879","-71,24610947",Curicó,Maule,"199,66"
"-39,64363465","-72,33649418",Panguipulli,Los Ríos,2
"-39,64363465","-72,33649418",Panguipulli,Los Ríos,128
"-40,7065613","-72,3917192",Puyehue,Los Lagos,"3,9"
"-40,7065613","-72,3917192",Puyehue,Los Lagos,9
"-40,7065613","-72,3917192",Puyehue,Los Lagos,"33,76"
"-40,7065613","-72,3917192",Puyehue,Los Lagos,199
"-40,7065613","-72,3917192",Puyehue,Los Lagos,294
"-26,9124952","-70,81237559",Caldera,Atacama,"5,3739"
"-26,9124952","-70,81237559",Caldera,Atacama,"15,5356"
"-45,90943474","-71,69761828",Coihaique,Aysén del Gral. Carlos Ibañez del Campo,"1,32"
"-45,90943474","-71,69761828",Coihaique,Aysén del Gral. Carlos Ibañez del Campo,"23,68"
"-33,48413405","-70,60455972",Macul,Metropolitana de Santiago,"149,83"
"-33,3828097","-70,7698474",Pudahuel,Metropolitana de Santiago,"11,944"
"-33,3828097","-70,7698474",Pudahuel,Metropolitana de Santiago,"112,548"
"-33,3986773","-70,5982234",Las Condes,Metropolitana de Santiago,"5,839"
"-33,3986773","-70,5982234",Las Condes,Metropolitana de Santiago,"50,161"
"-33,3986773","-70,5982234",Las Condes,Metropolitana de Santiago,"360,347"
"-33,3929473","-70,6163117",Huechuraba,Metropolitana de Santiago,"2,9"
"-33,3929473","-70,6163117",Huechuraba,Metropolitana de Santiago,"82,16"
"-33,2826176","-70,7493326",Lampa,Metropolitana de Santiago,"0,09"
